"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Greece","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2003","Terajoules","11",""
"Greece","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2002","Terajoules","11",""
"Greece","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2001","Terajoules","11",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2018","Terajoules","64",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2017","Terajoules","62",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2016","Terajoules","61",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2015","Terajoules","45",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2014","Terajoules","44",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2013","Terajoules","43",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2012","Terajoules","42",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2011","Terajoules","42",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2010","Terajoules","0",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2009","Terajoules","0",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2008","Terajoules","0",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2007","Terajoules","0",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2006","Terajoules","15",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2005","Terajoules","17",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2004","Terajoules","18",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2003","Terajoules","11",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2002","Terajoules","11",""
"Greece","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2001","Terajoules","11",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2018","Terajoules","64",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2017","Terajoules","62",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2016","Terajoules","61",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2015","Terajoules","45",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2014","Terajoules","44",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2013","Terajoules","43",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2012","Terajoules","42",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2011","Terajoules","42",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2010","Terajoules","0",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2009","Terajoules","0",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2008","Terajoules","0",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2007","Terajoules","0",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2006","Terajoules","15",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2005","Terajoules","17",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2004","Terajoules","18",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2003","Terajoules","11",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2002","Terajoules","11",""
"Greece","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2001","Terajoules","11",""
"Greece","Direct use of solar thermal heat - Consumption by other","2018","Terajoules","11543",""
"Greece","Direct use of solar thermal heat - Consumption by other","2017","Terajoules","11303",""
"Greece","Direct use of solar thermal heat - Consumption by other","2016","Terajoules","11010",""
"Greece","Direct use of solar thermal heat - Consumption by other","2015","Terajoules","8176",""
"Greece","Direct use of solar thermal heat - Consumption by other","2014","Terajoules","7985",""
"Greece","Direct use of solar thermal heat - Consumption by other","2013","Terajoules","7788",""
"Greece","Direct use of solar thermal heat - Consumption by other","2012","Terajoules","7678",""
"Greece","Direct use of solar thermal heat - Consumption by other","2011","Terajoules","7614",""
"Greece","Direct use of solar thermal heat - Consumption by other","2010","Terajoules","7676",""
"Greece","Direct use of solar thermal heat - Consumption by other","2009","Terajoules","7632",""
"Greece","Direct use of solar thermal heat - Consumption by other","2008","Terajoules","7247",""
"Greece","Direct use of solar thermal heat - Consumption by other","2007","Terajoules","6687",""
"Greece","Direct use of solar thermal heat - Consumption by other","2006","Terajoules","4553",""
"Greece","Direct use of solar thermal heat - Consumption by other","2005","Terajoules","4207",""
"Greece","Direct use of solar thermal heat - Consumption by other","2004","Terajoules","4483",""
"Greece","Direct use of solar thermal heat - Consumption by other","2003","Terajoules","4119",""
"Greece","Direct use of solar thermal heat - Consumption by other","2002","Terajoules","4129",""
"Greece","Direct use of solar thermal heat - Consumption by other","2001","Terajoules","4196",""
"Greece","Direct use of solar thermal heat - Consumption by other","2000","Terajoules","4138",""
"Greece","Direct use of solar thermal heat - Consumption by households","2018","Terajoules","11114",""
"Greece","Direct use of solar thermal heat - Consumption by households","2017","Terajoules","10883",""
"Greece","Direct use of solar thermal heat - Consumption by households","2016","Terajoules","10601",""
"Greece","Direct use of solar thermal heat - Consumption by households","2015","Terajoules","7872",""
"Greece","Direct use of solar thermal heat - Consumption by households","2014","Terajoules","7688",""
"Greece","Direct use of solar thermal heat - Consumption by households","2013","Terajoules","7498",""
"Greece","Direct use of solar thermal heat - Consumption by households","2012","Terajoules","7392",""
"Greece","Direct use of solar thermal heat - Consumption by households","2011","Terajoules","7335",""
"Greece","Direct use of solar thermal heat - Consumption by households","2010","Terajoules","7523",""
"Greece","Direct use of solar thermal heat - Consumption by households","2009","Terajoules","7480",""
"Greece","Direct use of solar thermal heat - Consumption by households","2008","Terajoules","7103",""
"Greece","Direct use of solar thermal heat - Consumption by households","2007","Terajoules","6554",""
"Greece","Direct use of solar thermal heat - Consumption by households","2006","Terajoules","4503",""
